id,uuid,quality_grade,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
377922075,a62ed90e-8963-4e7a-9f88-e0df33f94de0,research,false,999,"King County, US-WA, US",47.6649116667,-122.3498383333,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
377922167,50c97b3d-46c3-4e62-85af-b1f7fe0d2c6b,research,false,999,"King County, US-WA, US",47.6695366667,-122.34375,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
377922238,f827f87f-6708-4847-bc41-54c904989756,research,false,999,"King County, US-WA, US",47.6695366667,-122.34375,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
377922289,2fd0cca1-b629-4d95-b3d5-258fd19868a1,research,false,999,"Green Lake Trail, Seattle, WA, US",47.6731859456,-122.3391702105,1632,,,,1632,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
377922334,0a361468-5969-45dd-a2d3-22425011bf55,research,false,999,"King County, US-WA, US",47.6842633333,-122.3389716667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
377927882,affeddbd-5931-41f6-b9c2-69081aee5b55,research,false,999,"King County, US-WA, US",47.66517,-122.34993,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
377940431,e872d058-b501-4e71-bb27-d012900feb72,research,false,2,"NW 54th St & 30th Ave NW, Seattle, WA 98107, USA",47.6665361111,-122.3965666667,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378165655,b86dc665-cf6b-4193-bc7b-73479e061c76,research,false,999,"King County, US-WA, US",47.6253366667,-122.2936383333,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378176994,af20859c-6596-4663-8435-0a556595cccd,research,false,843,"E Pike St, Seattle, WA, US",47.6141466667,-122.3195716667,4,,,,4,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378276267,b0445e4e-b244-48e9-bb96-891fde78518c,research,false,999,"King County, US-WA, US",47.6387133333,-122.2768866667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378503778,ee5d4e7c-e738-425f-80d7-55fc0c88976d,research,false,2,"Holman Rd NW & 9th Ave NW, Seattle, WA 98117, USA",47.6997442681,-122.3714317381,9,,,,9,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378518581,c75147ba-4bf3-41bc-974b-746982f8559d,research,false,999,"King County, US-WA, US",47.6581466667,-122.1168445,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378518895,064e016c-ebf2-435f-9fcd-704448de0943,research,false,999,"King County, US-WA, US",47.6585083333,-122.1155028333,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378518918,26a2a778-ff5d-4da4-9542-a15fd4c9fd81,research,false,999,"King County, US-WA, US",47.6585083333,-122.1155028333,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378550031,11b2a006-1f72-47e1-9e36-a2a289ac73e7,research,false,843,"Seattle, WA, US",47.6913835441,-122.4045294327,72,,,,72,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378566629,5464e53c-da20-4814-bc9d-1eeb82a283ff,research,false,3,"Washington Park Arboretum, Seattle, WA, US",47.6399083333,-122.2950283333,8,,,,8,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378633319,fc546117-00d8-47e0-acac-228261842d5a,research,false,999,"King County, US-WA, US",47.63817,-122.2934416667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378633711,cb3d1a68-3ad2-4e5f-b089-f577e257aec2,research,false,999,"King County, US-WA, US",47.6274133333,-122.2945633333,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378633721,ee29f5b2-dcf4-486e-94d4-2cf9fc897756,research,false,999,"King County, US-WA, US",47.62768,-122.2942366667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378639820,9b7ca045-f142-49d9-9110-c5cbb8fab7cd,research,false,843,"NW Innis Arden Way, Shoreline, WA, US",47.7497,-122.3639133333,7,,,,7,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378787298,35dd6a0f-971d-4a7c-8b5e-fb7d3a967a71,research,false,2,"Des Moines, WA, USA",47.4032231256,-122.3307972774,38,,,,38,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378788158,c6657f9d-7e84-4e65-a24f-f1a7cc2733b6,research,false,2,"Des Moines, WA, USA",47.4040318853,-122.3293492198,37,,,,37,,open,false,,,Des Moines City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378790535,61f95002-3aa1-484d-88b9-c6dc3578ae7a,research,false,2,"NE Campus Pkwy & University Way NE, Seattle, WA 98105, USA",47.6561953,-122.3127863997,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378793337,26bcbe39-9a04-48c6-b34f-2da3161fd59f,research,false,2,"Southeast Redmond, Redmond, WA 98052, USA",47.660724034,-122.1121197939,187,,,,187,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378802607,b0c21274-d06a-4132-9568-01a8a924e88f,research,false,843,"Seattle, WA, US",47.5320842257,-122.3968563137,65,,,,65,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
378958270,42b7edeb-4655-4bd3-9bc1-9e82ad271a8e,research,false,,"Seahurst, Burien, WA, USA",47.4753697331,-122.3644058568,2531,,,,2531,,open,false,,,Burien City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379083141,78f6da0a-a3ec-4700-bf8a-76e5ef0e0c6e,research,false,3,"Marymoor Off-Leash Dog Park, Redmond, WA, US",47.6576166667,-122.1154333333,9,,,,9,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379177006,f3d431e1-6432-4e9a-8989-fb83204decd7,research,false,2,"Seattle, WA 98116, USA",47.5714484,-122.4128616997,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379188810,75aac60b-fcfc-4fdf-947a-efcd29907f18,research,false,843,"Des Moines, WA, US",47.3721282351,-122.324285505,29,,,,29,,open,false,,,Des Moines City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379232483,15862171-6e6d-423f-aac2-29f0f81491b4,research,false,999,"King County, US-WA, US",47.6260616667,-122.293905,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379275554,555c0ad1-7720-4f73-87e6-975d3227d590,research,false,2,"Pinehurst, Seattle, WA 98125, USA",47.728795556,-122.3164689168,29,,,,29,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379436375,cf0a8d82-4f96-4ee3-be70-d5781e9692a9,research,false,843,"SW Seahurst Park Rd, Burien, WA, US",47.4776166667,-122.3630216667,3,,,,3,,open,false,,,Burien City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379486102,3fdf624a-754f-4801-b1ba-51e7168146d7,research,false,2,"Holman Rd NW & 9th Ave NW, Seattle, WA 98117, USA",47.6987642777,-122.3705010116,4,,,,4,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379486367,146ab822-6076-439d-b85b-2cd3f818b563,research,false,2,"Holman Rd NW & 9th Ave NW, Seattle, WA 98117, USA",47.6987333636,-122.3704979941,3,,,,3,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379564737,37f95b23-005e-4a00-bc73-dfae18b63ca5,research,false,843,"7th Ave NE, Seattle, WA, US",47.65515,-122.320795,12,,,,12,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379575568,b0ac5433-53fe-45d7-9070-d8427a84627e,research,false,999,"King County, US-WA, US",47.63767,-122.2966916667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379705697,7c4f07da-adfb-4981-a13d-6eb43dd9e929,research,false,999,"King County, US-WA, US",47.6264633333,-122.29328,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379706288,5d6d9b66-f9b5-44d8-a50a-14e86b91ea3e,research,false,999,"King County, US-WA, US",47.6396616667,-122.2988883333,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379850390,de8e577f-cc5b-4c79-97c9-04b4d96aa714,research,false,3,"University Heights Center, Seattle, WA, US",47.665425,-122.3132033333,4,,,,4,,open,false,,,,King,Northwestern Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379903128,d5ec4199-372f-4a1d-b1ee-cb9c4b5c8247,research,false,2,"Sand Point, Seattle, WA 98115, USA",47.6775280592,-122.2562493011,30,,,,30,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379908575,18a55bcd-e038-4ed9-8f9a-07b9f9817e82,research,false,999,"King County, US-WA, US",47.6552883333,-122.2972866667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379911300,486e2861-e591-4fe7-8845-13f235b4d2e4,research,false,999,"King County, US-WA, US",47.6563866667,-122.2942116667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379912415,94b22c14-934b-4ed0-a3ee-dd6bf0f541cf,research,false,999,"King County, US-WA, US",47.6563866667,-122.2942116667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379912426,360b86e8-f562-4caa-adc7-eee3adc7bfd1,research,false,999,"King County, US-WA, US",47.6563866667,-122.2942116667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379913163,3b8c7612-ebb0-4728-a16e-c7fe8b422644,research,false,999,"King County, US-WA, US",47.656445,-122.2940966667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
379914012,b5f47c8a-5a71-4948-b8de-781e70e6ee52,research,false,999,"King County, US-WA, US",47.63312,-122.29608,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380021200,246a1ad9-58df-4023-91ce-ddfbba24f6a3,research,false,843,"23rd Ave NE, Seattle, WA, US",47.6908033333,-122.304305,20,,,,20,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380154138,cf3cd58f-ad8a-4fa9-8ea4-01b73bbf1bd5,research,false,999,"King County, US-WA, US",47.6274916667,-122.2939383333,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380326620,89155cb4-7d0d-4755-9702-02f2932393ea,research,false,843,"E James Way, Seattle, WA, US",47.6086116667,-122.3180616667,22,,,,22,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380413597,abe663a8-e2b6-49d6-a583-109608c65c17,research,false,999,"King County, US-WA, US",47.6499333333,-122.4185866667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380440694,8f8794d9-f703-4142-90e5-ecfcc3719cf9,research,false,3,"Bellevue Village Center, Bellevue, WA, US",47.6175349173,-122.2049140832,4,,,,4,,open,false,,,Bellevue City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380451150,a46877ea-a5fb-4274-9310-7d377a863f4e,research,false,999,"King County, US-WA, US",47.6573333333,-122.4127883333,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380452166,09c0331d-434e-4d05-b420-173d3bda88e5,research,false,999,"King County, US-WA, US",47.65988,-122.43058,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380452900,0ca4e6c7-919f-4564-bee8-8ab736f22582,research,false,999,"King County, US-WA, US",47.6552083333,-122.4242466667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380464236,90bde9db-ca77-40fc-898c-b2a49d1c8b24,research,false,2,"Adams, Seattle, WA, USA",47.6736333333,-122.39325,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380543715,edeb48d5-54ef-4d8e-b709-fedadfab009d,research,false,843,"Seattle, WA, US",47.6577083333,-122.3112333333,6,,,,6,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380555221,71e37415-f9de-42d5-acef-622e0a1ea27a,research,false,2,"Broadview, Seattle, WA, USA",47.7125648074,-122.3769389838,29,,,,29,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380735825,3e8a0d2e-009f-47b1-85dd-abf78f4d10d2,research,false,999,"King County, US-WA, US",47.6330466667,-122.2960283333,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380860902,b24712ff-5a45-45e7-a405-432a09cf50f4,research,false,999,"King County, US-WA, US",47.6457666667,-122.2941966667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380904668,089a1494-2a48-4c6b-99f2-f97591bc190c,research,false,999,"King County, US-WA, US",47.6322194637,-122.2966682404,18,,,,18,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380905009,d07cc090-9f6b-4870-97eb-46d7547f50f9,research,false,999,"King County, US-WA, US",47.6537133333,-122.2960966667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380905063,90d5e793-b07f-41bd-86fe-12a4df2471b3,research,false,999,"King County, US-WA, US",47.6537133333,-122.2960966667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380907323,853de5fc-0d0d-4c11-95a4-d8e11b1b6c4a,research,false,2,"Seward Park, Seattle, WA 98118, USA",47.5489611111,-122.2540472222,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380916752,86a5d551-30f3-4998-a96a-85210446180d,research,false,,"University of Washington, Seattle, WA, USA",47.6577205166,-122.296793247,31,,,,31,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380929862,d7976053-b5c0-4978-afa1-49ccdbaa5fb7,research,false,843,"Seattle, WA, US",47.5726425098,-122.4142260832,332,,,,332,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
380980247,4e372468-aa9e-4994-aa0a-3f7c4fda3de9,research,false,,미국 워싱턴 시택,47.4388375,-122.297115,,,,,,,open,false,,,Seatac City Limits,King,미국까마귀,Corvus brachyrhynchos,American Crow,Aves,8021
381037944,a0787b01-0f59-471a-9d1f-3e582fe316a8,research,false,999,"King County, US-WA, US",47.6259311813,-122.2925278234,41,,,,41,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
381235863,0fc5d756-1e29-4025-844d-428412dba0f0,research,false,843,"NW Esplanade, Seattle, WA, US",47.697652913,-122.4017467995,1275,,,,1275,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
381361178,2c55a45b-3c61-4780-92b0-01ed8e0c6a54,research,false,3,"Cal Anderson Park, Seattle, WA, US",47.617225,-122.31823,3,,,,3,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
381388376,957eeff2-23d5-4166-a782-2a3b8313cc24,research,false,999,"25th Ave E, Seattle, WA, US",47.6405892135,-122.3005635743,189,,,,189,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
381437857,750c58e8-a7b5-47ca-b191-abec7a00d2d1,research,false,999,"Azalea Way E, Seattle, WA, US",47.6359721131,-122.2971363104,615,,,,615,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
381575223,e4737ce1-d7fc-4353-a35a-9de6e1622b36,research,false,,"Lake Hills, Bellevue, WA, USA",47.6014754603,-122.1371984414,772,,,,772,,open,false,,,Bellevue City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
381695437,3b2d06c3-053b-4b5d-a3e6-08a76a7f38d6,research,false,999,"King County, US-WA, US",47.62513,-122.29518,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
381820855,d416c7ab-7f99-4b68-8727-1aca9baac353,research,false,,"University of Washington, Seattle, WA, USA",47.6553878939,-122.2969097823,31,,,,31,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
381887127,62631162-f727-40b6-b937-9e4692fb17f8,research,false,999,"King County, US-WA, US",47.6435666667,-122.3045283333,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
382002874,5789a1d4-60a4-433a-ae87-9ba7fa1879c7,research,false,999,"Lake Washington Blvd E, Seattle, WA, US",47.6266365739,-122.2938935803,55,,,,55,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
382178146,15a42b46-318b-4014-8c70-365cb0f42b2c,research,false,,"Downtown Seattle, Seattle, WA, USA",47.6095245575,-122.3431109493,186,,,,186,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
382179126,dcab0cef-706e-40bb-9e14-394b379afb5b,research,false,999,"King County, US-WA, US",47.6251283333,-122.2962333333,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
382403169,7f75b03c-9ea0-4570-a131-cde1d4011735,needs_id,false,3,"University of Washington, Seattle, WA, US",47.6537883333,-122.2988966667,3,,,,3,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
382634525,fb43aa7f-a646-46d3-b40b-9a1f69ffaa1e,research,false,3,"Alki Trail, Seattle, WA, US",47.5915333333,-122.3922583333,13,,,,13,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
382729640,25aba172-f269-4a94-beb6-431e001b0b27,research,false,843,"Seward Park Ave S, Seattle, WA, US",47.5386038163,-122.2672718845,167,,,,167,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
382972127,27d50472-6256-4476-a376-0301a30553c7,research,false,2,"14th Ave NW & NW 103rd St (NB), Seattle, WA 98177, USA",47.7030277672,-122.3725425079,31,,,,31,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
383144857,372cbcb5-96f2-4f89-bea9-4995bf37df2e,research,false,3,"Alki Trail, Seattle, WA, US",47.5900166667,-122.3937,14,,,,14,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
383163709,98aaea30-8923-4108-82e6-274f11fb1045,research,false,2,"Broadway E & E Mercer St, Seattle, WA 98102, USA",47.6242647761,-122.3210068792,1838,,,,1838,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
383333938,2fcd6643-1e7b-4526-8226-2d4f4edf047e,research,false,843,"15th Ave NE, Shoreline, WA, US",47.7540133333,-122.3130033333,3,,,,3,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
383375989,3e5b57dd-951b-4087-9173-ed5313d2abda,research,false,333,"King County, US-WA, US",47.3878707886,-122.3070373535,8,,,,8,,open,false,,,Des Moines City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
383396473,96991f28-4190-45fb-8aae-50de8efae1a3,research,false,999,"29th Ave E, Seattle, WA, US",47.625938656,-122.2951345079,1099,,,,1099,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
383634216,7718d793-7085-4b99-a7ce-b144bdcfffea,research,false,999,"King County, US-WA, US",47.6192186232,-122.3024182961,15,,,,15,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
383748946,affdd034-4351-4067-91c8-f11983e16db8,research,false,843,"Western Ave, Seattle, WA, US",47.616325,-122.3545533333,2,,,,2,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
383750625,77702f6f-00c8-4c5f-9490-92e654b136bd,research,false,843,"Western Ave, Seattle, WA, US",47.6162866667,-122.3544916667,10,,,,10,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
383785534,d847d8a7-699f-4d32-ba56-77fe93d3b764,research,false,,"Downtown, Redmond, WA 98052, USA",47.674140083,-122.1222614001,1756,,,,1756,,open,false,,,Redmond City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
383830103,3a5f76af-b711-483b-a561-2244d8dc841a,research,false,999,"King County, US-WA, US",47.6345900232,-122.2968565591,10,,,,10,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
384006613,64eeb141-2421-47bf-8908-9f8a3f75644b,research,false,999,"King County, US-WA, US",47.6289823219,-122.2950948902,52,,,,52,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
384072691,cad86014-d18d-45bf-a2e5-f96c53a5c226,research,false,3,"61st Ave SW, Seattle, WA, US",47.5785383333,-122.4108216667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
384119552,199ff0e6-f7e0-4516-98a3-526fa866809f,research,false,333,Seattle,47.598449707,-122.3324813843,9,,,,9,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
384169997,9ab8c3ed-36bb-4635-9cfe-8f4369d64750,research,false,,"Seattle, WA, USA",47.7127388889,-122.3796611111,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
384169999,82e57521-b060-4564-b1fb-89d5eaf1ccc2,research,false,,"Broadview, Seattle, WA, USA",47.7126527778,-122.3784027778,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
384170000,90ad1fc2-f57a-45ca-a6db-d864a16ebede,research,false,,"Seattle, WA, USA",47.7127388889,-122.3796611111,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
384465036,1fbd616b-5e2b-49f9-be8c-24d732804498,research,false,999,"King County, US-WA, US",47.6134695924,-122.2010104303,43,,,,43,,open,false,,,Bellevue City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
384595435,4f37f8f4-657a-4641-9367-3fccbea4093c,research,false,999,"King County, US-WA, US",47.6383184273,-122.2963537713,20,,,,20,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
384892456,b70c9bbd-f80b-426d-bc4e-f52f6158f5e8,research,false,843,"NE 169th Ct, Lake Forest Park, WA, US",47.7518866667,-122.2848583333,14,,,,14,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
385172843,6c5da1b1-c368-4dd6-8942-c7c2257acf85,research,false,2,"15th Ave NE & NE 70th St, Seattle, WA 98115, USA",47.6786305556,-122.3129972222,,,,,,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
385434567,70338631-b317-4d48-be1e-650981baa88e,research,false,2,"14th Ave NW & NW 103rd St (NB), Seattle, WA 98177, USA",47.7015094679,-122.3755680397,90,,,,90,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
385468240,845f40ae-b454-4730-8c8e-a8630bba7817,research,false,2,"Broadview, Seattle, WA, USA",47.7119234492,-122.3778928444,55,,,,55,,open,false,gps,gps,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
385732454,ef156c80-6218-41b8-a07c-4ee69e404f7c,research,false,999,"26th Ave E, Seattle, WA, US",47.6395170246,-122.2978399396,79,,,,79,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
385805352,7a83d575-c3df-43e5-97f7-3c06054ee196,research,false,333,Seattle,47.6126937866,-122.3337020874,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
385828471,a1c230ce-73ad-4ad1-b3cf-4db3f80579b7,research,false,843,"NE 4th St, Bellevue, WA, US",47.61322,-122.2025966667,4,,,,4,,open,false,,,Bellevue City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
385838598,3e56b8b6-8209-4cd2-8a63-f28f38aeb583,research,false,843,"King County, US-WA, US",47.4774866667,-122.363045,6,,,,6,,open,false,,,Burien City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
385840779,c25331de-4610-4945-b233-a3918aac5895,research,false,,"Broadview, Seattle, WA, USA",47.7125166667,-122.378225,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
385840782,b29652cb-c993-48be-ac53-4fe7b01a2008,research,false,,"Broadview, Seattle, WA, USA",47.7124972222,-122.3782055556,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
385840796,0b5f2adb-66fa-4a02-bf48-3f6f651713c8,research,false,,"Broadview, Seattle, WA, USA",47.7122277778,-122.3782527778,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
385957046,52d3a633-2af6-4104-9c9a-61067a563a37,research,false,999,"Lake Washington Blvd E, Seattle, WA, US",47.626747421,-122.2941828766,51,,,,51,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
386052223,936b9c07-438c-4821-a005-6d0264261e17,research,false,,"Green Lake, Seattle, WA, USA",47.6765116667,-122.3328716667,,,,,,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
386092060,e22281d0-97e9-45c4-9c9b-14e90af7a5ef,research,false,2,"Queen Anne Ave N & W Mercer St, Seattle, WA 98119, USA",47.6244089464,-122.3576357961,174,,,,174,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
386137751,ea75f3e3-bc78-4d58-8d06-9b4042dd5dfe,research,false,843,"NW Leary Way, Seattle, WA, US",47.66375,-122.3721466667,5,,,,5,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
386174573,5b14dd91-7461-49d2-987a-26b3fe628f6a,research,false,843,"Sammamish River Trail, Redmond, WA, US",47.681645,-122.1318278333,37,,,,37,,open,false,,,Redmond City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
386257705,d6aa43b0-e1eb-4911-8529-9d2eab3d6d41,research,false,3,"Fauntleroy Ferry Terminal, Seattle, WA, US",47.5232466667,-122.3949966667,10,,,,10,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
386260258,400c4474-ced3-4269-87a1-9afb3231bb82,research,false,843,"NE 150th St, Shoreline, WA, US",47.7372333333,-122.3122783333,5,,,,5,,open,false,,,,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
386437200,13cc9f35-124f-4357-b3aa-69377b245213,research,false,843,"NE 4th St, Bellevue, WA, US",47.6133882882,-122.2028778276,2,,,,2,,open,false,,,Bellevue City Limits,King,American Crow,Corvus brachyrhynchos,American Crow,Aves,8021
